BOR;AN;FI;FI_EJ;PERSO;PRESTA;MAD;FI1;FI2
Q26;2014;350000154;350000030;M3000;1;1;350005179;350000055
Q26;2014;350000154;350000030;N2000;1;0;;
Q26;2014;350000162;350000048;M1000;0;1;350005179;
Q26;2014;350000162;350000048;M1010;0;1;350005179;350002812
Q26;2014;350000162;350000048;M2000;0;1;350005179;
Q26;2014;350000162;350000048;M3000;0;1;560002206;
Q26;2014;350000162;350000048;N1000;0;1;350000428;
Q26;2014;350000162;350000048;N2000;1;1;560002206;
Q26;2014;350000162;350000048;N5000;0;1;560002206;
Q26;2014;350000188;350000055;M1000;1;1;350000030;
Q26;2014;350000188;350000055;M1010;1;1;350005179;
Q26;2014;350000188;350000055;M2000;1;1;350005179;
Q26;2014;350000188;350000055;M3000;1;0;;
Q26;2014;350000188;350000055;N1000;0;1;350000089;
Q26;2014;350000188;350000055;N2000;1;1;350005179;
Q26;2014;350000188;350000055;N5000;1;0;;
Q26;2014;350000204;350023248;M1000;1;0;;
Q26;2014;350000204;350023248;M1010;1;0;;
Q26;2014;350000204;350023248;N2000;1;0;;
Q26;2014;350000212;350000089;M3000;0;1;350000030;
Q26;2014;350000212;350000089;N1000;0;1;350000055;
Q26;2014;350000212;350000089;N2000;1;1;350000055;
Q26;2014;350000212;350000089;N4000;1;0;;
Q26;2014;350000212;350000089;N5000;0;1;350000055;
Q26;2014;350000360;350048518;N2000;1;0;;
Q26;2014;350000410;350002291;M3000;0;1;350000089;350000055
Q26;2014;350000410;350002291;N2000;1;0;;
Q26;2014;350000428;350002309;N2000;1;0;;
Q26;2014;350000428;350002309;N4000;1;0;;
Q26;2014;350000436;350002317;N1000;0;1;350002333;
Q26;2014;350000436;350002317;N2000;0;1;350002333;
Q26;2014;350000436;350002317;N5000;0;1;350002333;
Q26;2014;350000444;350048518;M1000;1;0;;
Q26;2014;350000444;350048518;M1010;1;0;;
Q26;2014;350000444;350048518;N2000;1;1;350040499;
Q26;2014;350000451;350002333;M1000;1;;;
Q26;2014;350000451;350002333;N1000;;1;350002317;
Q26;2014;350000451;350002333;N2000;0;1;350002317;
Q26;2014;350000451;350002333;N5000;;1;350002317;
Q26;2014;350002119;350000386;N2000;1;;;
Q26;2014;350002192;220020739;M1000;1;0;;
Q26;2014;350002192;220020739;M1010;1;1;350002804;350005179
Q26;2014;350002192;220020739;M2000;0;1;350005179;
Q26;2014;350002192;220020739;N2000;1;;;
Q26;2014;350002192;220020739;N5000;1;;;
Q26;2014;350002200;350029948;N2000;1;;;
Q26;2014;350002200;350029948;N4000;1;;;
Q26;2014;350002200;350029948;N5000;1;;;
Q26;2014;350002234;750720575;M1010;1;0;;
Q26;2014;350002234;750720575;N2000;1;0;;
Q26;2014;350002564;350046199;N2000;1;0;;
Q26;2014;350002564;350046199;N5000;1;0;;
Q26;2014;350002812;350023503;M1010;0;1;350000741;350000139
Q26;2014;350002812;350023503;M2000;0;1;350000741;350000139
Q26;2014;350002812;350023503;N1000;1;1;350000741;220021240
Q26;2014;350002812;350023503;N2000;1;0;;
Q26;2014;350002911;220020739;N2000;1;;;
Q26;2014;350005021;440042844;N2000;1;;;
Q26;2014;350005146;350000733;M3000;1;;;
Q26;2014;350005146;350000733;N2000;1;;;
Q26;2014;350008579;350039673;N1000;1;;;
Q26;2014;350008579;350039673;N2000;1;;;
Q26;2014;350008579;350039673;N4000;1;1;350000246;
Q26;2014;350008579;350039673;N5000;1;;;
Q26;2014;350016135;350000055;N2000;1;0;;
Q26;2014;350036299;350036281;N5000;1;0;;
Q26;2014;350040499;350040291;M1000;0;1;350000022;
Q26;2014;350040499;350040291;M1010;0;1;350000022;
Q26;2014;350040499;350040291;N1000;0;1;350000022;
Q26;2014;350040499;350040291;N2000;1;1;350000022;
Q26;2014;350040499;350040291;N5000;0;1;350000022;
Q26;2014;350042628;350042578;N1000;;1;350000063;350000139
Q26;2014;350042628;350042578;N2000;1;;;
Q26;2014;350044764;350036281;N5000;1;0;;
Q26;2014;360000038;360000046;M1000;1;;;
Q26;2014;360000038;360000046;M1010;1;1;360000053;
Q26;2014;360000038;360000046;M2000;0;1;360000053;
Q26;2014;360000038;360000046;N1000;1;;;
Q26;2014;360000038;360000046;N2000;1;;;
Q26;2014;360000038;360000046;N4000;1;;;
Q26;2014;360000137;360000053;M1000;;1;360000327;
Q26;2014;360000137;360000053;M1010;;1;360000327;
Q26;2014;360000160;360000079;M1000;0;1;360000137;
Q26;2014;360000160;360000079;M1010;0;1;360000137;
Q26;2014;360000160;360000079;M2000;0;1;860000223;
Q26;2014;360000160;360000079;N1000;0;1;360000137;
Q26;2014;360000160;360000079;N2000;1;1;360000137;
Q26;2014;360000186;360000095;N1000;0;1;360000137;
Q26;2014;360000186;360000095;N2000;0;1;360000137;
Q26;2014;360000186;360000095;N3000;0;1;360000137;
Q26;2014;360000202;360000103;N1000;0;1;360000053;
Q26;2014;360000202;360000103;N2000;1;0;;
Q26;2014;360000251;360000111;N1000;0;1;360000392;
Q26;2014;360002133;330031048;N2000;1;0;;
Q26;2014;360002232;360000541;M1000;1;0;;
Q26;2014;360002232;360000541;M1010;1;0;;
Q26;2014;360002232;360000541;N2000;1;0;;
Q26;2014;360002232;360000541;N3000;1;0;;
Q26;2014;360002232;360000541;N4000;1;0;;
Q26;2014;360002232;360000541;N5000;1;0;;
Q26;2014;360004618;360000046;N2000;1;0;;
Q26;2014;370000051;370000028;N1000;0;1;370007569;
Q26;2014;370000051;370000028;N2000;0;1;370007569;
Q26;2014;370000085;370000077;N2000;1;0;;
Q26;2014;370000085;370000077;N5000;1;0;;
Q26;2014;370000093;370000192;N2000;1;0;;
Q26;2014;370000093;370000192;N5000;1;0;;
Q26;2014;370000143;370000291;N5000;1;0;;
Q26;2014;370000150;370000333;N2000;1;0;;
Q26;2014;370000184;940805963;M1010;1;0;;
Q26;2014;370000184;940805963;N2000;1;0;;
Q26;2014;370000184;940805963;N3000;1;0;;
Q26;2014;370000374;750721334;N4000;1;0;;
Q26;2014;370000580;370000564;M1010;0;1;370000861;
Q26;2014;370000580;370000564;M3000;0;1;370000861;
Q26;2014;370000861;370000481;N1000;0;1;370000481;
Q26;2014;370000861;370000481;N2000;0;1;370000481;
Q26;2014;370000861;370000481;N5000;0;1;370000481;
Q26;2014;370000879;370000564;M2000;0;1;370000861;
Q26;2014;370000879;370000564;M3000;0;1;370000861;
Q26;2014;370000879;370000564;N2000;0;1;370000861;
Q26;2014;370000903;370000614;M1000;1;0;;
Q26;2014;370000903;370000614;M1010;0;1;370000481;
Q26;2014;370000903;370000614;M2000;0;1;370000481;
Q26;2014;370000903;370000614;M3000;1;0;;
Q26;2014;370000903;370000614;N2000;1;0;;
Q26;2014;370000986;370000713;M3000;;1;370000481;
Q26;2014;370000986;370000713;N5000;;1;370002701;
Q26;2014;370001109;370002701;M3000;0;1;370000481;
Q26;2014;370001109;370002701;N1000;0;1;370000481;
Q26;2014;370001109;370002701;N2000;1;0;;
Q26;2014;370001158;370004327;N2000;1;0;;
Q26;2014;370002040;370001067;N2000;1;0;;
Q26;2014;370004301;370000614;N2000;1;0;;
Q26;2014;370004467;370000481;N5000;0;1;370000481;
Q26;2014;370007569;370007528;N2000;1;0;;
Q26;2014;370009938;370001299;N2000;1;;;
Q26;2014;370100539;370100935;M3000;1;0;;
Q26;2014;370100539;370100935;N2000;1;0;;
Q26;2014;370102659;370013054;N2000;1;0;;
Q26;2014;370102832;370001067;N2000;1;0;;
Q26;2014;370103673;370001638;N2000;1;0;;
Q26;2014;380000018;380780023;N1000;0;1;380780031;
Q26;2014;380000018;380780023;N2000;1;1;380780080;
Q26;2014;380000018;380780023;N4000;1;0;;
Q26;2014;380000018;380780023;N5000;1;0;;
Q26;2014;380000042;380780056;M1010;1;1;380780049;
Q26;2014;380000042;380780056;M3000;0;1;380780049;380011718
Q26;2014;380000042;380780056;N1000;0;1;380780049;
Q26;2014;380000042;380780056;N2000;1;1;380780049;
Q26;2014;380000059;380780072;M3000;0;1;380784751;
Q26;2014;380000059;380780072;N2000;1;1;380781583;
Q26;2014;380000067;380780080;N2000;1;1;380784751;380002659
Q26;2014;380000075;380780098;M3000;;1;380784751;380780080
Q26;2014;380000075;380780098;N5000;1;0;380780080;
Q26;2014;380000091;380780171;M1000;0;1;260000120;
Q26;2014;380000091;380780171;M1010;0;1;260000120;
Q26;2014;380000091;380780171;M3000;0;1;260000120;260000013
Q26;2014;380000091;380780171;N1000;0;1;380803916;
Q26;2014;380000091;380780171;N2000;0;1;260000013;380803916
Q26;2014;380000091;380780171;N3000;0;1;380803916;
Q26;2014;380000091;380780171;N4000;0;1;380803916;
Q26;2014;380000091;380780171;N5000;0;1;380803916;260000120
Q26;2014;380000109;380780213;M1000;0;1;380000406;
Q26;2014;380000109;380780213;M1010;0;1;380000406;
Q26;2014;380000109;380780213;M3000;0;1;380784751;
Q26;2014;380000109;380780213;N2000;1;0;;
Q26;2014;380000109;380780213;N5000;1;0;;
Q26;2014;380000125;380780239;M1010;1;;;
Q26;2014;380000125;380780239;N5000;1;;;
Q26;2014;380000133;380780247;M1000;;1;380785444;
Q26;2014;380000133;380780247;N3000;;1;380785303;380781021
Q26;2014;380000166;380781351;M3000;;1;380781435;
Q26;2014;380000166;380781351;N1000;;1;380781435;
Q26;2014;380000166;380781351;N5000;;1;380781435;
Q26;2014;380000174;380781435;M1000;0;1;690781810;
Q26;2014;380000174;380781435;M1010;1;0;;
Q26;2014;380000174;380781435;M2000;1;1;690781810;
Q26;2014;380000174;380781435;M3000;1;1;690781810;690780036
Q26;2014;380000174;380781435;N2000;1;1;690781810;
Q26;2014;380000364;380782771;N2000;1;0;;
Q26;2014;380000729;690796552;N2000;1;0;;
Q26;2014;380000828;690002225;N5000;1;;;
Q26;2014;380000968;690796552;N2000;1;0;;
Q26;2014;380005868;010783009;M1000;0;1;380780049;
Q26;2014;380005868;010783009;N2000;1;0;;
Q26;2014;380005868;010783009;N5000;0;1;380780049;
Q26;2014;380005918;750056335;M1010;;1;380780080;
Q26;2014;380005918;750056335;N2000;1;;;
Q26;2014;380006288;380780080;N2000;1;0;;
Q26;2014;380009928;380804542;N2000;1;0;;
Q26;2014;380009928;380804542;N5000;1;0;;
Q26;2014;380012658;380012609;M1000;1;1;380780080;
Q26;2014;380012658;380012609;M1010;1;1;380780080;
Q26;2014;380012658;380012609;N2000;1;0;;
Q26;2014;380012658;380012609;N5000;1;0;;
Q26;2014;380013037;380013011;M1010;1;;;
Q26;2014;380017095;380017087;N1000;0;1;380780197;
Q26;2014;380017095;380017087;N2000;1;;;
Q26;2014;380017095;380017087;N5000;0;1;380780197;
Q26;2014;380780197;380798173;N2000;1;0;;
Q26;2014;380780197;380798173;N5000;1;0;;
Q26;2014;380780288;380795203;M3000;1;0;;
Q26;2014;380780288;380795203;N1000;1;0;;
Q26;2014;380780288;380795203;N2000;1;0;;
Q26;2014;380780312;750720575;N2000;1;0;;
Q26;2014;380780312;750720575;N5000;1;0;;
Q26;2014;380780379;380798249;N2000;1;0;;
Q26;2014;380781138;010783009;M1000;0;1;380780049;
Q26;2014;380781138;010783009;N2000;1;0;;
Q26;2014;380781138;010783009;N5000;0;1;380780049;
Q26;2014;380781369;010783009;N1000;0;1;380781138;
Q26;2014;380781369;010783009;N2000;1;0;;
Q26;2014;380782722;380780080;N2000;1;0;;
Q26;2014;380784801;380793802;N1000;1;;;
Q26;2014;380784801;380793802;N2000;1;;;
Q26;2014;380785956;380795211;N2000;1;0;;
Q26;2014;380793810;380793802;N2000;1;;;
Q26;2014;380794297;380794297;N2000;1;1;380780049;
Q26;2014;380795021;380780098;M3000;0;1;380784751;380780080
Q26;2014;380802512;380793265;M1000;1;;;
Q26;2014;380802512;380793265;N2000;1;;;
Q26;2014;380802702;380780080;N2000;1;0;;
Q26;2014;390000040;390780146;M1000;1;1;250006954;390780161
Q26;2014;390000040;390780146;M1010;1;0;;
Q26;2014;390000040;390780146;M2000;1;0;;
Q26;2014;390000040;390780146;M3000;1;1;390000222;
Q26;2014;390000040;390780146;N2000;1;0;;
Q26;2014;390000057;390780153;M1000;1;;;
Q26;2014;390000057;390780153;M1010;1;;;
Q26;2014;390000057;390780153;M2000;0;1;390000065;
Q26;2014;390000057;390780153;M3000;0;1;390000214;
Q26;2014;390000057;390780153;N1000;0;1;390000065;
Q26;2014;390000057;390780153;N2000;1;1;390000065;
Q26;2014;390000057;390780153;N3000;0;1;390000065;
Q26;2014;390000057;390780153;N5000;0;1;390000214;
Q26;2014;390000065;390780161;M1000;1;0;;
Q26;2014;390000065;390780161;M2000;1;0;;
Q26;2014;390000065;390780161;M3000;1;1;390780146;
Q26;2014;390000065;390780161;N1000;0;1;390780153;
Q26;2014;390000065;390780161;N2000;1;1;390781177;
Q26;2014;390000065;390780161;N5000;;1;390780146;900000365
Q26;2014;390000073;390780179;N2000;1;0;;
Q26;2014;390000131;390780377;N2000;1;;;
Q26;2014;390000172;250006335;N2000;1;0;;
Q26;2014;390000172;250006335;N5000;1;0;;
Q26;2014;390000214;390780591;M1000;0;1;390780146;
Q26;2014;390000214;390780591;M1010;0;1;390780146;
Q26;2014;390000214;390780591;M2000;0;1;390780146;
Q26;2014;390000214;390780591;M3000;0;1;390780146;
Q26;2014;390000214;390780591;N1000;0;1;390780146;
Q26;2014;390000214;390780591;N2000;1;1;390780153;
Q26;2014;390000222;390780609;M1000;;1;250006954;250000700
Q26;2014;390000222;390780609;N2000;0;1;390006245;390000164
Q26;2014;390000222;390780609;N5000;0;1;390000040;
Q26;2014;390004349;390004299;N2000;;1;390780609;
Q26;2014;390005742;390780146;M1000;;1;390000057;
Q26;2014;390005742;390780146;M1010;;1;390000057;
Q26;2014;390005742;390780146;N2000;;1;390000057;
Q26;2014;390006161;390781177;M1010;1;;;
Q26;2014;390006161;390781177;N2000;1;;;
Q26;2014;390780369;210010294;N2000;1;0;;
Q26;2014;390780369;210010294;N5000;1;0;;
Q26;2014;390780559;390000180;N2000;1;0;;
Q26;2014;390780575;250017803;N1000;0;1;250011848;
Q26;2014;390781193;390000768;N2000;1;;;
Q26;2014;400000105;400780193;M1010;1;0;400000139;640781290
Q26;2014;400000105;400780193;N2000;0;1;400000139;
Q26;2014;400000139;400011177;M1010;1;0;;
Q26;2014;400000139;400011177;M2000;1;0;;
Q26;2014;400000139;400011177;N2000;1;0;;
Q26;2014;400000147;400780268;N2000;1;1;400780730;
Q26;2014;400000261;400780458;N5000;1;;;
Q26;2014;400008199;400008108;M3000;0;1;400011177;
Q26;2014;400780102;400000055;M1000;1;0;;
Q26;2014;400780102;400000055;M1010;1;0;;
Q26;2014;400780102;400000055;N2000;1;0;;
Q26;2014;400780250;400011177;N2000;1;0;;
Q26;2014;400780284;400000154;N5000;1;0;;
Q26;2014;400780342;400000196;N2000;1;0;;
Q26;2014;400780367;750720575;N2000;1;0;;
Q26;2014;400780375;400013801;N2000;1;;;
Q26;2014;400780375;400013801;N5000;1;;;
Q26;2014;400780383;640010328;N2000;1;0;;
Q26;2014;400780425;400000246;N2000;1;;;
Q26;2014;400780888;400000535;N2000;1;0;;
Q26;2014;400782769;400001764;N2000;1;;;
Q26;2014;400782777;400780193;M1010;0;1;330781196;
Q26;2014;410000020;410000087;M1000;1;0;;
Q26;2014;410000020;410000087;M1010;1;1;370000481;
Q26;2014;410000020;410000087;M2000;0;1;370000564;370000481
Q26;2014;410000020;410000087;M3000;0;1;410000418;
Q26;2014;410000020;410000087;N2000;1;1;;
Q26;2014;410000038;410000095;M1010;;1;410000087;
Q26;2014;410000046;410000103;M1000;1;;;
Q26;2014;410000046;410000103;M1010;1;;;
Q26;2014;410000046;410000103;M2000;1;;;
Q26;2014;410000046;410000103;M3000;1;;;
Q26;2014;410000046;410000103;N2000;1;0;;
Q26;2014;410000053;410000111;M1010;0;1;410000103;
Q26;2014;410000053;410000111;N1000;0;1;410000145;
Q26;2014;410000053;410000111;N2000;1;0;410000111;
Q26;2014;410000053;410000111;N4000;1;0;410000111;
Q26;2014;410000053;410000111;N5000;0;1;410000145;
Q26;2014;410000202;410000319;N1000;1;0;;
Q26;2014;410000202;410000319;N2000;1;0;;
Q26;2014;410000202;410000319;N5000;1;0;;
Q26;2014;410000210;410000145;M3000;0;1;410000020;410000111
Q26;2014;410000210;410000145;N5000;0;1;410000020;
Q26;2014;410000244;410000152;M1010;0;1;410000103;410003925
Q26;2014;410000244;410000152;M3000;0;1;410000087;
Q26;2014;410000244;410000152;N3000;0;1;410000103;
Q26;2014;410000277;410000467;N5000;1;0;;
Q26;2014;410000285;410000475;N2000;0;1;410000418;
Q26;2014;410000293;410000491;N2000;;1;410000418;
Q26;2014;410000293;410000491;N5000;1;0;;
Q26;2014;410000418;440052041;M1010;1;0;;
Q26;2014;410000418;440052041;N2000;1;0;;
Q26;2014;410000418;440052041;N4000;1;0;;
Q26;2014;410000442;750005068;M1010;;1;410000020;
Q26;2014;410000442;750005068;N2000;1;;;
Q26;2014;410000442;750005068;N3000;1;;;
Q26;2014;410003768;410000095;M3000;0;1;370000614;
Q26;2014;410004063;410000095;M1010;0;1;410000087;
Q26;2014;410005003;370001299;N2000;1;0;;
Q26;2014;410005284;410000947;N1000;0;1;410000202;
Q26;2014;410005284;410000947;N4000;1;0;;
Q26;2014;410005284;410000947;N5000;0;1;410000202;
Q26;2014;410005391;410000905;N2000;1;0;;
Q26;2014;410007553;330030958;N2000;1;0;;
Q26;2014;420000010;420780033;M1000;0;1;420784878;
Q26;2014;420000010;420780033;M1010;1;1;420784878;
Q26;2014;420000010;420780033;M2000;0;1;420784878;
Q26;2014;420000010;420780033;M3000;1;1;690780101;690010749
Q26;2014;420000010;420780033;N2000;1;1;690010749;
Q26;2014;420000028;420780041;N1000;0;1;420000010;420781874
Q26;2014;420000028;420780041;N3000;0;1;420780058;
Q26;2014;420000028;420780041;N4000;0;1;420780058;
Q26;2014;420000028;420780041;N5000;0;1;690782297;
Q26;2014;420000036;420780058;N4000;0;1;420013666;
Q26;2014;420000192;750034589;N2000;1;0;;
Q26;2014;420000234;420780652;M1010;1;1;420784878;420010050
Q26;2014;420000234;420780652;M2000;0;1;420784878;
Q26;2014;420000234;420780652;N2000;0;1;420780637;
Q26;2014;420000234;420780652;N3000;;1;420780033;420000226
Q26;2014;420000242;420780660;M3000;0;1;420780652;420784878
Q26;2014;420000242;420780660;N1000;0;1;420780652;
Q26;2014;420000242;420780660;N2000;0;1;420780652;
Q26;2014;420000242;420780660;N5000;0;1;420780652;
Q26;2014;420000275;420780694;M1000;0;1;420000234;
Q26;2014;420000283;420780702;N2000;1;;;
Q26;2014;420000317;420780736;M1000;0;1;690780069;
Q26;2014;420000317;420780736;M1010;0;1;690780069;
Q26;2014;420000317;420780736;N2000;0;1;420000325;
Q26;2014;420000317;420780736;N5000;0;1;690780069;
Q26;2014;420000556;420781791;M3000;1;0;;
Q26;2014;420000556;420781791;N2000;1;0;;
Q26;2014;420000556;420781791;N5000;1;0;;
Q26;2014;420002479;420002438;M1010;;1;420784878;
Q26;2014;420010050;420787061;N2000;1;0;;
Q26;2014;420010241;420013492;M1010;;1;420784878;420010050
Q26;2014;420010241;420013492;N1000;;1;420010050;
Q26;2014;420010241;420013492;N2000;;1;420010050;
Q26;2014;420010241;420013492;N5000;;1;420010050;
Q26;2014;420010258;420010209;N2000;1;0;;
Q26;2014;420010308;420010209;N2000;1;0;;
Q26;2014;420011413;420011405;N2000;1;0;;
Q26;2014;420011512;420011504;N2000;1;0;;
Q26;2014;420011603;420001752;N2000;1;;;
Q26;2014;420011603;420001752;N5000;1;;;
Q26;2014;420011728;920028560;N5000;1;0;;
Q26;2014;420012536;420001752;N2000;1;;;
Q26;2014;420012536;420001752;N5000;1;;;
Q26;2014;420014110;420007098;M1010;0;1;420784878;
Q26;2014;420014110;420007098;N2000;1;1;420784878;
Q26;2014;420780744;420000325;M1000;0;1;380000174;
Q26;2014;420780744;420000325;N1000;0;1;420780736;
Q26;2014;420780744;420000325;N2000;1;1;420780736;
Q26;2014;420780744;420000325;N4000;0;1;070780358;
Q26;2014;420780744;420000325;N5000;0;1;420780736;690780069
Q26;2014;420782096;420787061;N1000;;1;420787061;
Q26;2014;420782559;420784878;M1010;;1;;
Q26;2014;420784845;420780033;N2000;1;0;;
Q26;2014;420785354;420784878;M1000;;1;;
Q26;2014;420785354;420784878;M1010;;1;;
Q26;2014;420785354;420784878;M2000;;1;;
Q26;2014;420785354;420784878;N1000;0;1;260000021;420013492
Q26;2014;420785354;420784878;N2000;1;1;260000021;420013492
Q26;2014;420785354;420784878;N3000;0;1;260000021;
Q26;2014;420785354;420784878;N4000;1;1;420010050;420013492
Q26;2014;420786808;420001752;N2000;1;;;
Q26;2014;420786808;420001752;N5000;1;;;
Q26;2014;420787525;420001752;N2000;1;;;
Q26;2014;420787525;420001752;N5000;1;;;
Q26;2014;420788440;420001794;N1000;1;0;;
Q26;2014;420788689;420001752;N2000;1;;;
Q26;2014;420788689;420001752;N5000;1;;;
Q26;2014;420789968;420001752;N2000;1;;;
Q26;2014;420789968;420001752;N5000;1;;;
Q26;2014;430000109;430000372;N2000;1;0;;
Q26;2014;430000141;430005843;N2000;1;;;
Q26;2014;430000141;430005843;N5000;1;;;
Q26;2014;430000158;430000380;M1000;1;0;;
Q26;2014;430000158;430000380;M1010;1;0;;
Q26;2014;430000158;430000380;N2000;1;0;;
Q26;2014;430000166;430005843;N5000;1;;;
Q26;2014;430000174;430006890;N1000;0;1;070000096;
Q26;2014;430000174;430006890;N2000;1;1;070000096;
Q26;2014;430000216;750811820;N3000;0;1;430000067;
Q26;2014;430000216;750811820;N4000;0;1;430000067;
Q26;2014;430000299;430000059;M3000;;1;430000018;
Q26;2014;430000307;430000067;M1000;0;1;430000034;
Q26;2014;430000307;430000067;M1010;0;1;430000117;
Q26;2014;430000307;430000067;N4000;0;1;430000083;
Q26;2014;430003475;420001752;N5000;1;;;
Q26;2014;430004309;630000990;N2000;;1;430000034;
Q26;2014;430004358;630000990;M1010;;1;430000117;
Q26;2014;430004358;630000990;N2000;;1;430000117;
Q26;2014;430004408;630000990;M1010;;1;430007252;
Q26;2014;430004408;630000990;N2000;;1;430007252;
Q26;2014;440000016;440000057;N5000;;1;440050433;
Q26;2014;440000024;440000065;M1010;0;1;440042844;
Q26;2014;440000024;440000065;N2000;1;1;440042844;440000255
Q26;2014;440000024;440000065;N5000;1;;;
Q26;2014;440000180;440000263;M1000;0;1;560023210;
Q26;2014;440000180;440000263;M1010;0;1;560023210;
Q26;2014;440000180;440000263;N2000;1;1;440000313;440001915
Q26;2014;440000255;440042844;M1010;0;1;440000024;
Q26;2014;440000255;440042844;M3000;0;1;440000024;
Q26;2014;440000255;440042844;N1000;0;1;440036440;440000024
Q26;2014;440000255;440042844;N2000;1;1;440000024;440036440
Q26;2014;440000255;440042844;N4000;0;1;440000024;
Q26;2014;440000255;440042844;N5000;1;1;440036440;440000024
Q26;2014;440000396;440000297;M1000;0;1;490000031;
Q26;2014;440000396;440000297;M1010;1;0;;
